2008,syntax,/poetsorg/poem/syntax-0,Maureen N. McLane,Love
2008,We Manage Most When We Manage Small,/poetsorg/poem/we-manage-most-when-we-manage-small,Linda Gregg,Love
2008,Craftsman of Wine Bowls,/poetsorg/poem/craftsman-wine-bowls,C. P. Cavafy,Love
2007,Curse of the Cat Woman,/poetsorg/poem/curse-cat-woman,Edward Field,Love
2004,Eleventh Brother,/poetsorg/poem/eleventh-brother,Jean Valentine,Love
2003,Yours,/poetsorg/poem/yours,Daniel Hoffman,Love
2008,First Light Edging Cirrus,/poetsorg/poem/first-light-edging-cirrus,Jane Hirshfield,Love
2007,The Kiss,/poetsorg/poem/kiss,Stephen Dunn,Love
2006,I Married You,/poetsorg/poem/i-married-you,Linda Pastan,Love
2004,To. . .,/poetsorg/poem/to,Rene Char,Love
2003,It Was Raining in Delft,/poetsorg/poem/it-was-raining-delft,Peter Gizzi,Love
2002,"What Was Told, That",/poetsorg/poem/what-was-told,Jalal al-Din Rumi,Love
2001,Tear It Down,/poetsorg/poem/tear-it-down,Jack Gilbert,Love
2001,Epithalamium,/poetsorg/poem/epithalamium,Matthew Rohrer,Love
2000,In Passing,/poetsorg/poem/passing-0,Stanley Plumly,Love
1998,The Embrace,/poetsorg/poem/embrace,Mark Doty,Love
2002,Couple Sharing a Peach,/poetsorg/poem/couple-sharing-peach,Molly Peacock,Love
2001,Credo,/poetsorg/poem/credo-0,Matthew Rohrer,Love
2001,Sonnets on Love XIII,/poetsorg/poem/sonnets-love-xiii,Jean de Sponde,Love
2000,To Dorothy,/poetsorg/poem/dorothy,Marvin Bell,Love
1996,In the Bathroom Mirror,/poetsorg/poem/bathroom-mirror,Ralph Burns,Love
1986,Proem,/poetsorg/poem/proem,Octavio Paz,Love
1982,Midwinter Day [Excerpt],/poetsorg/poem/midwinter-day-excerpt,Bernadette Mayer,Love
1966,Having a Coke with You,/poetsorg/poem/having-coke-you,Frank O'Hara,Love
1962,"Asphodel, That Greeny Flower [excerpt]",/poetsorg/poem/asphodel-greeny-flower-excerpt,William Carlos Williams,Love
1956,The River-Merchant's Wife: A Letter,/poetsorg/poem/river-merchants-wife-letter,Ezra Pound,Love
1985,True Love,/poetsorg/poem/true-love,Robert Penn Warren,Love
1975,Who Shall Doubt,/poetsorg/poem/who-shall-doubt,George Oppen,Love
1966,Those Winter Sundays,/poetsorg/poem/those-winter-sundays,Robert Hayden,Love
1958,A Book of Music,/poetsorg/poem/book-music,Jack Spicer,Love
1956,"What lips my lips have kissed, and where, and why (Sonnet XLIII)",/poetsorg/poem/what-lips-my-lips-have-kissed-and-where-and-why-sonnet-xliii,Edna St. Vincent Millay,Love
1951,I cannot live with You (640),/poetsorg/poem/i-cannot-live-you-640,Emily Dickinson,Love
1946,Poem [Your breath was shed],/poetsorg/poem/poem-your-breath-was-shed,Dylan Thomas,Love
1940,As I Walked Out One Evening,/poetsorg/poem/i-walked-out-one-evening,W. H. Auden,Love
1931,Modern Declaration,/poetsorg/poem/modern-declaration,Edna St. Vincent Millay,Love
1923,"somewhere i have never travelled,gladly beyond",/poetsorg/poem/somewhere-i-have-never-travelledgladly-beyond,E. E. Cummings,Love
1947,June Light,/poetsorg/poem/june-light,Richard Wilbur,Love
1940,Lullaby,/poetsorg/poem/lullaby-0,W. H. Auden,Love
1939,I see the boys of summer,/poetsorg/poem/i-see-boys-summer,Dylan Thomas,Love
1931,Hearing your words and not a word among them (Sonnet XXXVI),/poetsorg/poem/hearing-your-words-and-not-word-among-them-sonnet-xxxvi,Edna St. Vincent Millay,Love
1922,Ulysses [excerpt],/poetsorg/poem/ulysses-excerpt,James Joyce,Love
1922,I think I should have loved you presently (Sonnet IX),/poetsorg/poem/i-think-i-should-have-loved-you-presently-sonnet-ix,Edna St. Vincent Millay,Love
1921,You! Inez!,/poetsorg/poem/you-inez,Alice Dunbar-Nelson,Love
1921,Alms,/poetsorg/poem/alms,Edna St. Vincent Millay,Love
1920,"I shall forget you presently, my dear (Sonnet IV) ",/poetsorg/poem/i-shall-forget-you-presently-my-dear-sonnet-iv,Edna St. Vincent Millay,Love
1917,Charity,/poetsorg/poem/charity,Archibald MacLeish,Love
1922,Summer Morn in New Hampshire,/poetsorg/poem/summer-morn-new-hampshire,Claude McKay,Love
1921,The Desolate Field,/poetsorg/poem/desolate-field,William Carlos Williams,Love
1920,Morning Song,/poetsorg/poem/morning-song-1,Sara Teasdale,Love
1919,When You Are Old,/poetsorg/poem/when-you-are-old,W. B. Yeats,Love
1917,The Sea of Glass,/poetsorg/poem/sea-glass,Ezra Pound,Love
1917,The Dream,/poetsorg/poem/dream,Edna St. Vincent Millay,Love
1916,A Drinking Song,/poetsorg/poem/drinking-song,W. B. Yeats,Love
1916,Shirt,/poetsorg/poem/shirt-0,Carl Sandburg,Love
1914,The Giver of Stars,/poetsorg/poem/giver-stars,Amy Lowell,Love
1913,In the Evening,/poetsorg/poem/evening-1,Fenton Johnson,Love
1917,At the Piano,/poetsorg/poem/piano-0,Thomas Hardy,Love
1916,A Love Song,/poetsorg/poem/love-song,William Carlos Williams,Love
1915,Action Poem,/poetsorg/poem/action-poem,Helen Hoyt,Love
1914,I Hear an Army,/poetsorg/poem/i-hear-army,James Joyce,Love
1913,Bei Hennef,/poetsorg/poem/bei-hennef,D. H. Lawrence,Love
1912,To Helen About Her Hair,/poetsorg/poem/helen-about-her-hair,Robinson Jeffers,Love
1911,I Love You,/poetsorg/poem/i-love-you,Sara Teasdale,Love
1909,Modern Love: XXIII,/poetsorg/poem/modern-love-xxiii,George Meredith,Love
1909,Modern Love: IV,/poetsorg/poem/modern-love-iv,George Meredith,Love
1909,Modern Love: XIX,/poetsorg/poem/modern-love-xix,George Meredith,Love
1911,An Acrostic,/poetsorg/poem/acrostic,Edgar Allan Poe,Love
1909,Francesca,/poetsorg/poem/francesca,Ezra Pound,Love
1909,Modern Love: XV,/poetsorg/poem/modern-love-xv,George Meredith,Love
1909,Modern Love: XXVIII,/poetsorg/poem/modern-love-xxviii,George Meredith,Love
1909,Modern Love: IX,/poetsorg/poem/modern-love-ix,George Meredith,Love
1909,Modern Love: XXXII,/poetsorg/poem/modern-love-xxxii,George Meredith,Love
1909,Modern Love: XVI,/poetsorg/poem/modern-love-xvi,George Meredith,Love
1909,Modern Love: V,/poetsorg/poem/modern-love-v,George Meredith,Love
1909,Modern Love: XXI,/poetsorg/poem/modern-love-xxi,George Meredith,Love
1909,Modern Love: XXXVIII,/poetsorg/poem/modern-love-xxxviii,George Meredith,Love
1909,Modern Love: XXIV,/poetsorg/poem/modern-love-xxiv,George Meredith,Love
1909,El Beso,/poetsorg/poem/el-beso,Angelina Weld Grimké,Love
1909,Modern Love: XXIX,/poetsorg/poem/modern-love-xxix,George Meredith,Love
1909,Modern Love: X,/poetsorg/poem/modern-love-x,George Meredith,Love
1909,Modern Love: XXV,/poetsorg/poem/modern-love-xxv,George Meredith,Love
1909,Modern Love: XVII,/poetsorg/poem/modern-love-xvii,George Meredith,Love
1909,Modern Love: XXX,/poetsorg/poem/modern-love-xxx,George Meredith,Love
1909,Modern Love: XXII,/poetsorg/poem/modern-love-xxii,George Meredith,Love
1909,Modern Love: XXXIX,/poetsorg/poem/modern-love-xxxix,George Meredith,Love
1909,Modern Love: XXVI,/poetsorg/poem/modern-love-xxvi,George Meredith,Love
1909,Modern Love: VI,/poetsorg/poem/modern-love-vi,George Meredith,Love
1909,Modern Love: XXIII,/poetsorg/poem/modern-love-xxiii-0,George Meredith,Love
1909,Modern Love: XIV,/poetsorg/poem/modern-love-xiv,George Meredith,Love
1909,Modern Love: III,/poetsorg/poem/modern-love-iii,George Meredith,Love
1909,Modern Love: XVIII,/poetsorg/poem/modern-love-xviii,George Meredith,Love
1909,Modern Love: VII,/poetsorg/poem/modern-love-vii,George Meredith,Love
1905,With Music,/poetsorg/poem/music-0,Helen Hay Whitney,Love
1899,The Heart of the Woman,/poetsorg/poem/heart-woman-0,W. B. Yeats,Love
1896,"A Shropshire Lad, XXXVI",/poetsorg/poem/shropshire-lad-xxxvi,A. E. Housman,Love
1890,It's all I have to bring today (26),/poetsorg/poem/its-all-i-have-bring-today-26,Emily Dickinson,Love
1909,Modern Love: XXXI,/poetsorg/poem/modern-love-xxxi,George Meredith,Love
1904,Never give all the heart,/poetsorg/poem/never-give-all-heart,W. B. Yeats,Love
1896,Invitation to Love,/poetsorg/poem/invitation-love,Paul Laurence Dunbar,Love
1892,Two Loves,/poetsorg/poem/two-loves,Lord Alfred Douglas,Love
1886,January,/poetsorg/poem/january-2,Helen Hunt Jackson,Love
1861,Wild Nights—Wild Nights! (249),/poetsorg/poem/wild-nights-wild-nights-249,Emily Dickinson,Love
1850,How Do I Love Thee? (Sonnet 43),/poetsorg/poem/how-do-i-love-thee-sonnet-43,Elizabeth Barrett Browning,Love
1826,Love,/poetsorg/poem/love-0,Samuel Taylor Coleridge,Love
1817,Answer to a Child's Question,/poetsorg/poem/answer-childs-question,Samuel Taylor Coleridge,Love
1794,"A Red, Red Rose",/poetsorg/poem/red-red-rose,Robert Burns,Love
1855,Unfolded Out of the Folds,/poetsorg/poem/unfolded-out-folds,Walt Whitman,Love
2016,Eros ,/poetsorg/poem/eros,Ralph Waldo Emerson,Love
1819,"I cry your mercy—pity—love!—ay, love",/poetsorg/poem/i-cry-your-mercy%E2%80%94pity%E2%80%94love%E2%80%94ay-love,John Keats,Love
1815,She Walks in Beauty,/poetsorg/poem/she-walks-beauty,George Gordon Byron,Love
1742,The Busy-Man's Picture,/poetsorg/poem/busy-mans-picture,Benjamin Franklin,Love
1678,To My Dear and Loving Husband,/poetsorg/poem/my-dear-and-loving-husband,Anne Bradstreet,Love
1667,"Paradise Lost, Book IV, Lines 639–652",/poetsorg/poem/paradise-lost-book-iv-lines-639%E2%80%93652,John Milton,Love
1609,Shall I compare thee to a summer's day? (Sonnet 18),/poetsorg/poem/shall-i-compare-thee-summers-day-sonnet-18,William Shakespeare,Love
1609,My mistress' eyes are nothing like the sun (Sonnet 130),/poetsorg/poem/my-mistress-eyes-are-nothing-sun-sonnet-130,William Shakespeare,Love
1380,The Love Unfeigned,/poetsorg/poem/love-unfeigned,Geoffrey Chaucer,Love
1674,Dear Pretty Youth,/poetsorg/poem/dear-pretty-youth,Thomas Shadwell,Love
1648,Of Love: A Sonnet,/poetsorg/poem/love-sonnet,Robert Herrick,Love
1609,Let me not to the marriage of true minds (Sonnet 116),/poetsorg/poem/let-me-not-marriage-true-minds-sonnet-116,William Shakespeare,Love
1579,Shepheardes Calendar [October],/poetsorg/poem/shepheardes-calendar-october,Edmund Spenser,Love
1895,March,/poetsorg/poem/march,Elizabeth Drew Stoddard,Nature
1895,Autumn,/poetsorg/poem/autumn-7,Elizabeth Drew Stoddard,Nature
1840,A Song for Merry Harvest,/poetsorg/poem/song-merry-harvest,Eliza Cook,Nature
1840,Spring,/poetsorg/poem/spring-2,Eliza Cook,Nature
2017,For It Felt Like Power,/poetsorg/poem/it-felt-power,Carl Phillips,Nature
1895,November,/poetsorg/poem/november-1,Elizabeth Drew Stoddard,Nature
1895,A Summer Night,/poetsorg/poem/summer-night,Elizabeth Drew Stoddard,Nature
1840,The Christmas Holly,/poetsorg/poem/christmas-holly,Eliza Cook,Nature
2017,Babejianjisemigad/Gradual Transformation,/poetsorg/poem/babejianjisemigadgradual-transformation,Margaret Noodin,Nature
2014,Gidiskinaadaa Mitigwaakiing/Woodland Liberty,/poetsorg/poem/gidiskinaadaa-mitigwaakiingwoodland-liberty,Margaret Noodin,Nature
2017,The Silver Thread,/poetsorg/poem/silver-thread,Afaa Michael Weaver,Nature
1896,Merry Autumn,/poetsorg/poem/merry-autumn,Paul Laurence Dunbar,Nature
2017,Radial Scent,/poetsorg/poem/radial-scent,Sharon Wang,Nature
1868,Mount Shasta,/poetsorg/poem/mount-shasta,John Rollin Ridge,Nature
1900,A Prophecy: To George Keats in America,/poetsorg/poem/prophecy-george-keats-america,John Keats,Nature
2010,The Cliffs Above Oswald,/poetsorg/poem/cliffs-above-oswald,Jennifer L. Knox,Nature
2017,Epistemology,/poetsorg/poem/epistemology,Catherine Barnett,Nature
1899,Morning on Shinnecock,/poetsorg/poem/morning-shinnecock,Olivia Ward Bush-Banks,Nature
2017,"Self-Portrait, New City Replicant",/poetsorg/poem/self-portrait-new-city-replicant,Ching-In Chen,Nature
1918,October-November,/poetsorg/poem/october-november,Hart Crane,Nature
2016,Thirteen Ways of Looking at a Glacier (after Wallace Stevens),/poetsorg/poem/thirteen-ways-looking-glacier-after-wallace-stevens,Craig Santos Perez,Nature
2017,The Summer in Oklahoma,/poetsorg/poem/summer-oklahoma,Claudia Buckholts ,Nature
1903,While Loveliness Goes By,/poetsorg/poem/while-loveliness-goes,Anna Hempstead Branch,Nature
2017,Neptune.4,/poetsorg/poem/neptune4,,Nature
1917,God's World,/poetsorg/poem/gods-world-0,Edna St. Vincent Millay,Nature
2017,The Air of the Present,/poetsorg/poem/air-present,Robert Parham,Nature
2017,Star Field,/poetsorg/poem/star-field,Jill Osier,Nature
2017,The World,/poetsorg/poem/world-1,Jennifer Chang,Nature
1910,Autumn,/poetsorg/poem/autumn-6,Alexander Posey,Nature
1912,Conversion,/poetsorg/poem/conversion-0,T. E. Hulme,Nature
1912,Above the Dock,/poetsorg/poem/above-dock,T. E. Hulme,Nature
1912,The Embankment,/poetsorg/poem/embankment,T. E. Hulme,Nature
1921,Weeds,/poetsorg/poem/weeds,Edna St. Vincent Millay,Nature
2017,constellation,/poetsorg/poem/constellation,Andrés Montoya,Nature
2003,The Gardener,/poetsorg/poem/gardener,Patricia Hooper,Nature
1921,The Swan,/poetsorg/poem/swan,John Gould Fletcher,Nature
1917,Dawn,/poetsorg/poem/dawn-2,John Gould Fletcher,Nature
2017,Wind,/poetsorg/poem/wind-0,James Arthur,Nature
1997,In the Backyard,/poetsorg/poem/backyard,Patricia Hooper,Nature
1921,Mariposa,/poetsorg/poem/mariposa,Edna St. Vincent Millay,Nature
1921,Elegy Before Death,/poetsorg/poem/elegy-death,Edna St. Vincent Millay,Nature
,On a Succession of Mornings,/poetsorg/poem/succession-mornings,Cathie Sandstrom,Nature
2017,Fungus on Fallen Alder at Lookout Creek,/poetsorg/poem/fungus-fallen-alder-lookout-creek,Ellen Bass,Nature
2017,"To the Cardinal, Attacking His Reflection in the Window",/poetsorg/poem/cardinal-attacking-his-reflection-window,Leah Naomi Green,Nature
2017,Hummingbird,/poetsorg/poem/hummingbird-0,Robin Becker,Nature
1921,Song of a Second April,/poetsorg/poem/song-second-april,Edna St. Vincent Millay,Nature
2012,In Cleaning,/poetsorg/poem/cleaning,Leah Naomi Green,Nature
2014,Venison,/poetsorg/poem/venison,Leah Naomi Green,Nature
2017,"Narration, Transubstantiation ",/poetsorg/poem/narration-transubstantiation,Leah Naomi Green,Nature
1921,Low-Tide,/poetsorg/poem/low-tide,Edna St. Vincent Millay,Nature
1922,Frogs Eat Butterflies. Snakes Eat Frogs. Hogs Eat Snakes. Men Eat Hogs.,/poetsorg/poem/frogs-eat-butterflies-snakes-eat-frogs-hogs-eat-snakes-men-eat-hogs,Wallace Stevens,Nature
1917,"[Immortal?... No,]",/poetsorg/poem/immortal-no,F. S. Flint,Nature
1916,A Baby Running Barefoot,/poetsorg/poem/baby-running-barefoot,D. H. Lawrence,Nature
2017,Summer Haibun,/poetsorg/poem/summer-haibun,Aimee Nezhukumatathil,Nature
2017,Planet,/poetsorg/poem/planet,Catherine Pierce,Nature
1917,The Swan,/poetsorg/poem/swan-0,F. S. Flint,Nature
1917,[The grass is beneath my head],/poetsorg/poem/grass-beneath-my-head,F. S. Flint,Nature
1914,Ts'ai Chi'h,/poetsorg/poem/tsai-chih,Ezra Pound,Nature
2017,Sky Lake Redux,/poetsorg/poem/sky-lake-redux,Michele Wolf,Nature
2017,Field Guide to the Chaparral,/poetsorg/poem/field-guide-chaparral,Leah Naomi Green,Nature
2017,Mångata,/poetsorg/poem/mangata,Cathie Sandstrom,Nature
1916,Storm,/poetsorg/poem/storm-0,H. D.,Nature
1921,Simaetha,/poetsorg/poem/simaetha,H. D.,Nature
1921,Thetis,/poetsorg/poem/thetis,H. D.,Nature
2017,What If the Invader Is Beautiful ,/poetsorg/poem/what-if-invader-beautiful,Louise Mathias,Nature
2017,In the Clearing,/poetsorg/poem/clearing,Patricia Hooper,Nature
1916,Garden,/poetsorg/poem/garden-3,H. D.,Nature
1916,Sea Gods,/poetsorg/poem/sea-gods,H. D.,Nature
1916,Acon,/poetsorg/poem/acon,H. D.,Nature
2017,Rasp,/poetsorg/poem/rasp,Maggie Smith,Nature
2017,Huge Vapours Brood above the Clifted Shore,/poetsorg/poem/huge-vapours-brood-above-clifted-shore,Charlotte Smith,Nature
2017,Leave Something Quiet in Shell of My Ear ,/poetsorg/poem/leave-something-quiet-shell-my-ear,,Nature
2017,The Garden of Eden,/poetsorg/poem/garden-eden,Sandra Simonds,Nature
1862,The Battle Autumn of 1862,/poetsorg/poem/battle-autumn-1862,John Greenleaf Whittier,Nature
1633,Nature,/poetsorg/poem/nature-0,George Herbert,Nature
2017,Amaryllis,/poetsorg/poem/amaryllis,Glenn Mott,Nature
1916,Pea Brush ,/poetsorg/poem/pea-brush,Robert Frost,Nature
2017,The World,/poetsorg/poem/world-0,Christina Rossetti,Nature
2017,Instructions on Not Giving Up,/poetsorg/poem/instructions-not-giving,Ada Limón,Nature
2017,Letter to Someone Living Fifty Years from Now,/poetsorg/poem/letter-someone-living-fifty-years-now,Matthew Olzmann,Nature
1974,Mother Earth: Her Whales ,/poetsorg/poem/mother-earth-her-whales-0,Gary Snyder,Nature
2017,"Ȟe Sápa, One",/poetsorg/poem/he-sapa-one,Layli Long Soldier,Nature
2017,Dead Leaves ,/poetsorg/poem/dead-leaves,Georgia Douglas Johnson,Nature
1899,"[Aye, workman, make me a dream]",/poetsorg/poem/aye-workman-make-me-dream,Stephen Crane,Nature
1846,Lines Composed in a Wood on a Windy Day,/poetsorg/poem/lines-composed-wood-windy-day-0,Anne Brontë,Nature
1916,Sheltered Garden ,/poetsorg/poem/sheltered-garden,H. D.,Nature
2017,Darwinist Logic on Unrequited Love,/poetsorg/poem/darwinist-logic-unrequited-love,Katie Willingham,Nature
1921,Home-Coming,/poetsorg/poem/home-coming,Léonie Adams,Nature
1914,After Ch’u Yuan ,/poetsorg/poem/after-chu-yuan,Ezra Pound,Nature
1917,"O Autumn, Autumn!",/poetsorg/poem/o-autumn-autumn,Effie Lee Newsome,Nature
2016,Earthy Anecdotes ,/poetsorg/poem/earthy-anecdotes-0,Wallace Stevens,Nature
2016,Evergreen,/poetsorg/poem/evergreen,Rob Schlegel,Nature
2016,Leave No Trace,/poetsorg/poem/leave-no-trace,Maggie Dietz,Nature
2016,"Wildfire Moon (Summer, L.A. 2016)",/poetsorg/poem/wildfire-moon-summer-la-2016,Carol Muske-Dukes,Nature
2016,Untitled,/poetsorg/poem/untitled-2,Paul Carroll,Nature
2016,Cattail History,/poetsorg/poem/cattail-history,Noah Warren,Nature
2016,Irony,/poetsorg/poem/irony,Layli Long Soldier,Nature
1996,Battery,/poetsorg/poem/battery,Anne Waldman,Nature
2016,Song,/poetsorg/poem/song-7,Paul Carroll,Nature
2016,Poem for a National Seashore,/poetsorg/poem/poem-national-seashore,Brenda Hillman,Nature
2016,Song ,/poetsorg/poem/song-6,T. S. Eliot,Nature
1913,Sunset,/poetsorg/poem/sunset-0,E. E. Cummings,Nature
2016,Letter to the Northern Lights ,/poetsorg/poem/letter-northern-lights,Aimee Nezhukumatathil,Nature
2016,Ordinary Time,/poetsorg/poem/ordinary-time,Jay Parini,Nature
2016,Some Effects of Global Warming in Lackawanna County,/poetsorg/poem/some-effects-global-warming-lackawanna-county,Jay Parini,Nature
2016,America (Assateague),/poetsorg/poem/america-assateague,Kathleen Graber,Nature
2003,Swan’s Elegy,/poetsorg/poem/swans-elegy,Jaime Manrique,Nature
2016,"I Hear You Call, Pine Tree",/poetsorg/poem/i-hear-you-call-pine-tree,Yone Noguchi,Nature
2016,A Night in the Field,/poetsorg/poem/night-field,Jay Parini,Nature
1921,Medusa,/poetsorg/poem/medusa-1,Louise Bogan,Nature
2016,Breaking Spring,/poetsorg/poem/breaking-spring,Matt Hart,Nature
1980,Blackberry Eating,/poetsorg/poem/blackberry-eating,Galway Kinnell,Nature
1915,The Pasture,/poetsorg/poem/pasture-0,Robert Frost,Nature
1824,To the Moon [fragment],/poetsorg/poem/moon-fragment-0,Percy Bysshe Shelley,Nature
2014,Road at Ache,/poetsorg/poem/road-ache,Kazim Ali,Nature
2016,Coventry Lake ,/poetsorg/poem/coventry-lake,Bruce Cohen,Nature
2016,Pursuit ,/poetsorg/poem/pursuit-0,Elizabeth Bradfield,Nature
1991,Strawberrying,/poetsorg/poem/strawberrying,May Swenson,Nature
1865,I Hid My Love,/poetsorg/poem/i-hid-my-love,John Clare,Nature
2016,A Sunset ,/poetsorg/poem/sunset,Ari Banias ,Nature
1892,"We Two, How Long We Were Fool'd",/poetsorg/poem/we-two-how-long-we-were-foold,Walt Whitman,Nature
1915,Park Going to Sleep,/poetsorg/poem/park-going-sleep,Helen Hoyt,Nature
2016,On Falling (Blue Spruce) ,/poetsorg/poem/falling-blue-spruce,Joanna Klink,Nature
1920,Garden Abstract,/poetsorg/poem/garden-abstract,Hart Crane,Nature
2016,from Offworld,/poetsorg/poem/offworld,Anne Waldman,Nature
1855,"Song of Myself, V",/poetsorg/poem/song-myself-v,Walt Whitman,Nature
1915,The Peddler of Flowers,/poetsorg/poem/peddler-flowers,Amy Lowell,Nature
1916,Mid-Day,/poetsorg/poem/mid-day,H. D.,Nature
2016,Thou in Time,/poetsorg/poem/thou-time,Noah Warren,Nature
2013,Our House,/poetsorg/poem/our-house,Sophie Cabot Black,Nature
2016,Serious Moonlight,/poetsorg/poem/serious-moonlight,Camille Guthrie,Nature
1912,The Wood-pile,/poetsorg/poem/wood-pile,Robert Frost,Nature
1920,The Need of Being Versed in Country Things,/poetsorg/poem/need-being-versed-country-things,Robert Frost,Nature
1918,Binsey Poplars,/poetsorg/poem/binsey-poplars,Gerard Manley Hopkins,Nature
2016,I’m Learning Nothing This Night,/poetsorg/poem/im-learning-nothing-night,Reginald Dwayne Betts,Nature
1912,March Evening ,/poetsorg/poem/march-evening,Amy Lowell,Nature
1920,Putting in the Seed,/poetsorg/poem/putting-seed,Robert Frost,Nature
2015,How the Milky Way Was Made,/poetsorg/poem/how-milky-way-was-made,Natalie Diaz,Nature
1904,The River ,/poetsorg/poem/river,Ralph Waldo Emerson,Nature
1918,The Garden,/poetsorg/poem/garden-1,Lola Ridge,Nature
2016,"Hill Behind Finn’s House, Val Verde, January",/poetsorg/poem/hill-behind-finns-house-val-verde-january,Iris Cushing,Nature
2016,Mud Season,/poetsorg/poem/mud-season,Tess Taylor,Nature
2016,Palo Borracho,/poetsorg/poem/palo-borracho,Chip Livingston,Nature
1918,Moth Moon,/poetsorg/poem/moth-moon,Florence Ripley Mastin,Nature
1983,Remember,/poetsorg/poem/remember-0,Joy Harjo,Nature
,Three Foxes by the Edge of the Field at Twilight,/poetsorg/poem/three-foxes-edge-field-twilight,Jane Hirshfield,Nature
1913,Aware,/poetsorg/poem/aware,D. H. Lawrence,Nature
1916,Sea Violet ,/poetsorg/poem/sea-violet,H. D.,Nature
2016,Fog,/poetsorg/poem/fog-1,Vi Khi Nao ,Nature
1887,Winter Leafage,/poetsorg/poem/winter-leafage,Edith Matilda Thomas,Nature
1899,What the Thrush Said,/poetsorg/poem/what-thrush-said,John Keats,Nature
1839,Autumn,/poetsorg/poem/autumn-4,Henry Wadsworth Longfellow,Nature
1919,Hoar-Frost,/poetsorg/poem/hoar-frost,Amy Lowell,Nature
1870,October,/poetsorg/poem/october-0,Helen Hunt Jackson,Nature
2015,Another of the Happiness Poems,/poetsorg/poem/another-happiness-poems,Peter Cooley,Nature
1895,Mist,/poetsorg/poem/mist,Henry David Thoreau,Nature
2015,Cream City,/poetsorg/poem/cream-city,Margaret Noodin,Nature
2015,"Deer Ode, Tangled & Horned",/poetsorg/poem/deer-ode-tangled-horned,Marcus Wicker,Nature
2015,The Praying Tree,/poetsorg/poem/praying-tree,Melinda Palacio,Nature
2015,Bioluminescence,/poetsorg/poem/bioluminescence,Blake N. Campbell ,Nature
2015,Daughter,/poetsorg/poem/daughter,Jon Pineda,Nature
2015,Hermitage,/poetsorg/poem/hermitage,Joseph Fasano,Nature
2015,"The Sun in Bemidji, Minnesota",/poetsorg/poem/sun-bemidji-minnesota,Sean Hill,Nature
2015,Stridulation Sonnet,/poetsorg/poem/stridulation-sonnet,Jessica Jacobs,Nature
2015,Still Life with Invisible Canoe,/poetsorg/poem/still-life-invisible-canoe,Idra Novey,Nature
2015,Mercy Beach,/poetsorg/poem/mercy-beach,Kamilah Aisha Moon,Nature
2015,Axis Mundi,/poetsorg/poem/axis-mundi,Harriet Levin,Nature
2015,Poem for Beachheads & Briars,/poetsorg/poem/poem-beachheads-briars,Michael Robins,Nature
2015,from “Flying Point”,/poetsorg/poem/%E2%80%9Cflying-point%E2%80%9D,DJ Dolack,Nature
2015,Oystercatchers in Flight,/poetsorg/poem/oystercatchers-flight,Eamon Grennan,Nature
2015,Let Muddy Water Sit and It Grows Clear,/poetsorg/poem/let-muddy-water-sit-and-it-grows-clear,Ted Mathys,Nature
1917,Imagery,/poetsorg/poem/imagery,Archibald MacLeish,Nature
2014,"Upriver, Downstream (audio only)",/poetsorg/poem/upriver-downstream-audio-only,Geffrey Davis,Nature
2013,Atlas Peak (audio only),/poetsorg/poem/atlas-peak-audio-only,Brian Teare,Nature
2013,Little Errand,/poetsorg/poem/little-errand,Brian Teare,Nature
2015,"Achingly Beautiful How the Sky Blooms Umber at the End of the Day, Through the Canopy ",/poetsorg/poem/achingly-beautiful-how-sky-blooms-umber-end-day-through-canopy,Gabrielle Calvocoressi,Nature
2015,first green flare,/poetsorg/poem/first-green-flare,Sidney Wade,Nature
2013,Tall Flatsedge Notebook (audio only),/poetsorg/poem/tall-flatsedge-notebook-audio-only,Brian Teare,Nature
2013,Largo,/poetsorg/poem/largo,Brian Teare,Nature
2015,Field in Spring,/poetsorg/poem/field-spring,Susan Stewart,Nature
1896,By the Stream,/poetsorg/poem/stream,Paul Laurence Dunbar,Nature
2012,from Skin Horse,/poetsorg/poem/skin-horse,Oliva Cronk,Nature
1915,The Vantage Point ,/poetsorg/poem/vantage-point,Robert Frost,Nature
1917,Deep in the Quiet Wood,/poetsorg/poem/deep-quiet-wood,James Weldon Johnson,Nature
1921,A Gift,/poetsorg/poem/gift-3,Leonora Speyer,Nature
2015,Strike-Slip,/poetsorg/poem/strike-slip,Arthur Sze,Nature
1845,Patience Taught by Nature,/poetsorg/poem/patience-taught-nature,Elizabeth Barrett Browning,Nature
2015,They Sail Across the Mirrored Sea,/poetsorg/poem/they-sail-across-mirrored-sea,Wendy Chen,Nature
1817,On the Grasshopper and Cricket,/poetsorg/poem/grasshopper-and-cricket,John Keats,Nature
1863,Within the Circuit of this Plodding Life,/poetsorg/poem/within-circuit-plodding-life,Henry David Thoreau,Nature
2014,When the Year Grows Old,/poetsorg/poem/when-year-grows-old,Edna St. Vincent Millay,Nature
1916,At the Window,/poetsorg/poem/window-1,D. H. Lawrence,Nature
2014,All That Is Limitless,/poetsorg/poem/all-limitless,Hannah Gamble,Nature
2014,Imaginary Waterfall,/poetsorg/poem/imaginary-waterfall,C. D. Wright,Nature
2014,Never,/poetsorg/poem/never,Chase Twichell,Nature
1854,Inscription for the Entrance to a Wood,/poetsorg/poem/inscription-entrance-wood,William Cullen Bryant,Nature
2014,"Housesitting, Boston, ",/poetsorg/poem/housesitting-boston,Tony Trigilio,Nature
